UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO; POPULAÇÃO 
MA;21;11052;São João do Paraíso; 9.622 
MA;21;11078;São João do Soter; 16.083 
MA;21;11102;São João dos Patos; 25.452 
MA;21;11201;São José de Ribamar; 269.657 
MA;21;11250;São José dos Basílios; 6.977 
MA;21;11300;São Luís; 1.061.374 
MA;21;11409;São Luís Gonzaga do Maranhão; 17.870 
MA;21;11508;São Mateus do Maranhão; 38.902 
MA;21;11532;São Pedro da Água Branca; 14.379 
MA;21;11573;São Pedro dos Crentes; 5.764 
MA;21;11607;São Raimundo das Mangabeiras; 18.593 
MA;21;11631;São Raimundo do Doca Bezerra; 5.646 
MA;21;11672;São Roberto; 4.548 
MA;21;11706;São Vicente Ferrer; 19.446 
MA;21;11722;Satubinha; 8.821 
MA;21;11748;Senador Alexandre Costa; 10.087 
MA;21;11763;Senador La Rocque; 14.688 
MA;21;11789;Serrano do Maranhão; 10.194 
MA;21;11805;Sítio Novo; 16.626 
MA;21;11904;Sucupira do Norte; 10.247 
MA;21;11953;Sucupira do Riachão; 4.966 
MA;21;12001;Tasso Fragoso; 8.891 
MA;21;12100;Timbiras; 26.501 
MA;21;12209;Timon; 175.044 
MA;21;12233;Trizidela do Vale; 22.438 
MA;21;12274;Tufilândia; 5.502 
MA;21;12308;Tuntum; 34.411 
MA;21;12407;Turiaçu; 37.522 
MA;21;12456;Turilândia; 31.875 
MA;21;12506;Tutóia; 53.346 
MA;21;12605;Urbano Santos; 32.792 
MA;21;12704;Vargem Grande; 48.430 
MA;21;12803;Viana; 51.449 
MA;21;12852;Vila Nova dos Martírios; 10.138 
MA;21;12902;Vitória do Mearim; 30.478 
MA;21;13009;Vitorino Freire; 30.067 
MA;21;14007;Zé Doca; 40.786 
PI;22;00053;Acauã; 6.422 
PI;22;00103;Agricolândia; 4.962 
PI;22;00202;Água Branca; 17.642 
PI;22;00251;Alagoinha do Piauí; 6.819 
PI;22;00277;Alegrete do Piauí; 4.571 
PI;22;00301;Alto Longá; 13.185 
PI;22;00400;Altos; 46.826 
PI;22;00459;Alvorada do Gurguéia; 5.327 
PI;22;00509;Amarante; 17.194 
PI;22;00608;Angical do Piauí; 6.827 
PI;22;00707;Anísio de Abreu; 9.401 
PI;22;00806;Antônio Almeida; 3.155 
PI;22;00905;Aroazes; 5.369 
PI;22;00954;Aroeiras do Itaim; 2.709 
PI;22;01002;Arraial; 4.519 
PI;22;01051;Assunção do Piauí; 7.467 
PI;22;01101;Avelino Lopes; 10.806 
PI;22;01150;Baixa Grande do Ribeiro; 13.273 
PI;22;01176;Barra D'Alcântara; 3.998 
PI;22;01200;Barras; 47.909 
PI;22;01309;Barreiras do Piauí; 3.271 
PI;22;01408;Barro Duro; 6.641 
PI;22;01507;Batalha; 26.300 
PI;22;01556;Bela Vista do Piauí; 4.093 
PI;22;01572;Belém do Piauí; 3.425 
PI;22;01606;Beneditinos; 9.803 
PI;22;01705;Bertolínia; 5.579 
PI;22;01739;Betânia do Piauí; 6.222 
PI;22;01770;Boa Hora; 6.989 
PI;22;01804;Bocaina; 4.078 
PI;22;01903;Bom Jesus; 28.857 
PI;22;01919;Bom Princípio do Piauí; 5.636 
PI;22;01929;Bonfim do Piauí; 5.918 
PI;22;01945;Boqueirão do Piauí; 6.594 
PI;22;01960;Brasileira; 8.438 
PI;22;01988;Brejo do Piauí; 3.899 
PI;22;02000;Buriti dos Lopes; 19.545 
PI;22;02026;Buriti dos Montes; 7.440 
PI;22;02059;Cabeceiras do Piauí; 10.001 
PI;22;02075;Cajazeiras do Piauí; 3.113 
PI;22;02083;Cajueiro da Praia; 7.963 
PI;22;02091;Caldeirão Grande do Piauí; 5.503 
PI;22;02109;Campinas do Piauí; 4.948 
PI;22;02117;Campo Alegre do Fidalgo; 4.605 
PI;22;02133;Campo Grande do Piauí; 6.011 
PI;22;02174;Campo Largo do Piauí; 7.422 
PI;22;02208;Campo Maior; 45.252 
PI;22;02251;Canavieira; 3.409 
PI;22;02307;Canto do Buriti; 19.355 
PI;22;02406;Capitão de Campos; 11.108 
PI;22;02455;Capitão Gervásio Oliveira; 3.974 
PI;22;02505;Caracol; 10.326 
PI;22;02539;Caraúbas do Piauí; 5.626 
PI;22;02554;Caridade do Piauí; 5.040 
PI;22;02604;Castelo do Piauí; 19.266 
PI;22;02653;Caxingó; 5.497 
PI;22;02703;Cocal; 28.121 
PI;22;02711;Cocal de Telha; 4.927 
PI;22;02729;Cocal dos Alves; 6.362 
PI;22;02737;Coivaras; 4.110 
PI;22;02752;Colônia do Gurguéia; 6.157 
PI;22;02778;Colônia do Piauí; 6.991 
PI;22;02802;Conceição do Canindé; 4.943 
PI;22;02851;Coronel José Dias; 4.243 
PI;22;02901;Corrente; 27.419 
PI;22;03008;Cristalândia do Piauí; 7.369 
PI;22;03107;Cristino Castro; 10.509 
PI;22;03206;Curimatá; 11.044 
PI;22;03230;Currais; 4.832 
PI;22;03255;Curralinhos; 4.396 
PI;22;03271;Curral Novo do Piauí; 5.073 
PI;22;03305;Demerval Lobão; 16.359 
PI;22;03354;Dirceu Arcoverde; 7.061 
PI;22;03404;Dom Expedito Lopes; 6.315 
PI;22;03420;Domingos Mourão; 4.071 
PI;22;03453;Dom Inocêncio; 9.036 
PI;22;03503;Elesbão Veloso; 13.574 
PI;22;03602;Eliseu Martins; 4.377 
PI;22;03701;Esperantina; 40.968 
PI;22;03750;Fartura do Piauí; 5.284 
PI;22;03800;Flores do Piauí; 4.415 
PI;22;03859;Floresta do Piauí; 2.334 
PI;22;03909;Floriano; 62.593 
PI;22;04006;Francinópolis; 4.506 
PI;22;04105;Francisco Ayres; 4.407 
PI;22;04154;Francisco Macedo; 2.921 
PI;22;04204;Francisco Santos; 8.257 
PI;22;04303;Fronteiras; 10.293 
PI;22;04352;Geminiano; 5.447 
PI;22;04402;Gilbués; 10.926 
PI;22;04501;Guadalupe; 10.305 
PI;22;04550;Guaribas; 4.281 
PI;22;04600;Hugo Napoleão; 3.526 
PI;22;04659;Ilha Grande; 9.207 
PI;22;04709;Inhuma; 14.803 
PI;22;04808;Ipiranga do Piauí; 9.275 
PI;22;04907;Isaías Coelho; 7.782 
PI;22;05003;Itainópolis; 10.614 
PI;22;05102;Itaueira; 9.939 
PI;22;05151;Jacobina do Piauí; 5.630 
PI;22;05201;Jaicós; 17.408 
PI;22;05250;Jardim do Mulato; 4.178 
PI;22;05276;Jatobá do Piauí; 4.495 
PI;22;05300;Jerumenha; 4.435 
PI;22;05359;João Costa; 2.971 
PI;22;05409;Joaquim Pires; 13.893 
PI;22;05458;Joca Marques; 5.390 
PI;22;05508;José de Freitas; 42.575 
PI;22;05516;Juazeiro do Piauí; 5.215 
PI;22;05524;Júlio Borges; 5.388 
PI;22;05532;Jurema; 4.426 
PI;22;05540;Lagoinha do Piauí; 2.934 
PI;22;05557;Lagoa Alegre; 8.263 
PI;22;05565;Lagoa do Barro do Piauí; 4.997 
PI;22;05573;Lagoa de São Francisco; 6.329 
PI;22;05581;Lagoa do Piauí; 4.805 
PI;22;05599;Lagoa do Sítio; 4.529 
PI;22;05607;Landri Sales; 5.315 
PI;22;05706;Luís Correia; 30.701 
PI;22;05805;Luzilândia; 25.382 
PI;22;05854;Madeiro; 8.046 
PI;22;05904;Manoel Emídio; 5.212 
PI;22;05953;Marcolândia; 8.541 
PI;22;06001;Marcos Parente; 4.729 
PI;22;06050;Massapê do Piauí; 5.233 
PI;22;06100;Matias Olímpio; 10.712 
PI;22;06209;Miguel Alves; 32.151 
PI;22;06308;Miguel Leão; 1.318 
PI;22;06357;Milton Brandão; 6.543 
PI;22;06407;Monsenhor Gil; 10.260 
PI;22;06506;Monsenhor Hipólito; 7.550 
PI;22;06605;Monte Alegre do Piauí; 10.683 
PI;22;06654;Morro Cabeça no Tempo; 4.361 
PI;22;06670;Morro do Chapéu do Piauí; 6.422 
PI;22;06696;Murici dos Portelas; 9.841 
PI;22;06704;Nazaré do Piauí; 6.660 
PI;22;06720;Nazária; 10.278 
PI;22;06753;Nossa Senhora de Nazaré; 5.195 
PI;22;06803;Nossa Senhora dos Remédios; 8.523 
PI;22;06902;Novo Oriente do Piauí; 6.081 
PI;22;06951;Novo Santo Antônio; 2.820 
PI;22;07009;Oeiras; 38.192 
PI;22;07108;Olho D'Água do Piauí; 2.646 
PI;22;07207;Padre Marcos; 6.379 
PI;22;07306;Paes Landim; 4.100 
PI;22;07355;Pajeú do Piauí; 3.001 
PI;22;07405;Palmeira do Piauí; 4.954 
PI;22;07504;Palmeirais; 13.156 
PI;22;07553;Paquetá; 3.818 
PI;22;07603;Parnaguá; 9.429 
PI;22;07702;Parnaíba; 163.087 
PI;22;07751;Passagem Franca do Piauí; 4.144 
PI;22;07777;Patos do Piauí; 5.425 
PI;22;07793;Pau D'Arco do Piauí; 3.879 
PI;22;07801;Paulistana; 21.080 
PI;22;07850;Pavussu; 3.620 
PI;22;07900;Pedro II; 37.945 
PI;22;07934;Pedro Laurentino; 2.458 
PI;22;07959;Nova Santa Rita; 4.059 
PI;22;08007;Picos; 82.028 
PI;22;08106;Pimenteiras; 11.172 
PI;22;08205;Pio IX; 17.586 
PI;22;08304;Piracuruca; 28.906 
PI;22;08403;Piripiri; 65.762 
PI;22;08502;Porto; 12.122 
PI;22;08551;Porto Alegre do Piauí; 2.342 
PI;22;08601;Prata do Piauí; 3.042 
PI;22;08650;Queimada Nova; 8.734 
PI;22;08700;Redenção do Gurguéia; 8.393 
PI;22;08809;Regeneração; 17.108 
PI;22;08858;Riacho Frio; 4.112 
PI;22;08874;Ribeira do Piauí; 4.043 
PI;22;08908;Ribeiro Gonçalves; 6.164 
PI;22;09005;Rio Grande do Piauí; 5.789 
PI;22;09104;Santa Cruz do Piauí; 5.834 
PI;22;09153;Santa Cruz dos Milagres; 3.432 
PI;22;09203;Santa Filomena; 6.084 
PI;22;09302;Santa Luz; 5.339 
PI;22;09351;Santana do Piauí; 4.124 
PI;22;09377;Santa Rosa do Piauí; 4.645 
PI;22;09401;Santo Antônio de Lisboa; 5.842 
PI;22;09450;Santo Antônio dos Milagres; 2.141 
PI;22;09500;Santo Inácio do Piauí; 3.645 
PI;22;09559;São Braz do Piauí; 4.359 
PI;22;09609;São Félix do Piauí; 2.842 
PI;22;09658;São Francisco de Assis do Piauí; 5.561 
PI;22;09708;São Francisco do Piauí; 5.386 
PI;22;09757;São Gonçalo do Gurguéia; 2.960 
PI;22;09807;São Gonçalo do Piauí; 4.842 
PI;22;09856;São João da Canabrava; 4.190 
PI;22;09872;São João da Fronteira; 5.525 
PI;22;09906;São João da Serra; 6.118 
PI;22;09955;São João da Varjota; 4.375 
PI;22;09971;São João do Arraial; 8.202 
PI;22;10003;São João do Piauí; 21.506 
PI;22;10052;São José do Divino; 4.842 
PI;22;10102;São José do Peixe; 3.288 
PI;22;10201;São José do Piauí; 6.600 
PI;22;10300;São Julião; 5.998 
PI;22;10359;São Lourenço do Piauí; 4.411 
PI;22;10375;São Luis do Piauí; 2.279 
PI;22;10383;São Miguel da Baixa Grande; 2.269 
PI;22;10391;São Miguel do Fidalgo; 2.824 
PI;22;10409;São Miguel do Tapuio; 17.544 
PI;22;10508;São Pedro do Piauí; 13.776 
PI;22;10607;São Raimundo Nonato; 39.036 
PI;22;10623;Sebastião Barros; 3.187 
PI;22;10631;Sebastião Leal; 4.427 
PI;22;10656;Sigefredo Pacheco; 9.465 
PI;22;10706;Simões; 14.344 
PI;22;10805;Simplício Mendes; 13.842 
PI;22;10904;Socorro do Piauí; 4.151 
PI;22;10938;Sussuapara; 6.221 
PI;22;10953;Tamboril do Piauí; 2.949 
PI;22;10979;Tanque do Piauí; 2.294 
PI;22;11001;Teresina; 868.523 
PI;22;11100;União; 46.136 
PI;22;11209;Uruçuí; 25.166 
PI;22;11308;Valença do Piauí; 22.316 
PI;22;11357;Várzea Branca; 5.055 
PI;22;11407;Várzea Grande; 4.418 
PI;22;11506;Vera Mendes; 3.084 
PI;22;11605;Vila Nova do Piauí; 2.764 
PI;22;11704;Wall Ferraz; 4.020 
CE;23;00101;Abaiara; 9.670 
CE;23;00150;Acarape; 13.553 
CE;23;00200;Acaraú; 64.551 
CE;23;00309;Acopiara; 44.601 
CE;23;00408;Aiuaba; 13.661 
CE;23;00507;Alcântaras; 11.359 
CE;23;00606;Altaneira; 6.782 
CE;23;00705;Alto Santo; 14.157 
CE;23;00754;Amontada; 47.486 
CE;23;00804;Antonina do Norte; 7.054 
CE;23;00903;Apuiarés; 12.974 
CE;23;01000;Aquiraz; 92.281 
CE;23;01109;Aracati; 82.476 
CE;23;01208;Aracoiaba; 25.522 
CE;23;01257;Ararendá; 11.096 
CE;23;01307;Araripe; 19.791 
CE;23;01406;Aratuba; 12.110 
CE;23;01505;Arneiroz; 7.304 
CE;23;01604;Assaré; 21.703 
CE;23;01703;Aurora; 23.173 
CE;23;01802;Baixio; 5.697 
CE;23;01851;Banabuiú; 16.447 
CE;23;01901;Barbalha; 72.700 
CE;23;01950;Barreira; 22.412 
CE;23;02008;Barro; 19.313 
CE;23;02057;Barroquinha; 14.563 
CE;23;02107;Baturité; 33.335 
CE;23;02206;Beberibe; 52.726 
CE;23;02305;Bela Cruz; 30.050 
CE;23;02404;Boa Viagem; 48.213 
CE;23;02503;Brejo Santo; 51.034 
CE;23;02602;Camocim; 62.419 
CE;23;02701;Campos Sales; 25.132 
CE;23;02800;Canindé; 73.969 
CE;23;02909;Capistrano; 16.005 
CE;23;03006;Caridade; 15.898 
CE;23;03105;Cariré; 17.633 
CE;23;03204;Caririaçu; 26.236 
CE;23;03303;Cariús; 16.398 
CE;23;03402;Carnaubal; 17.211 
CE;23;03501;Cascavel; 70.498 
CE;23;03600;Catarina; 9.950 
CE;23;03659;Catunda; 10.425 
CE;23;03709;Caucaia; 372.413 
CE;23;03808;Cedro; 22.216 
CE;23;03907;Chaval; 12.443 
CE;23;03931;Choró; 11.414 
CE;23;03956;Chorozinho; 20.174 
CE;23;04004;Coreaú; 20.944 
CE;23;04103;Crateús; 75.394 
CE;23;04202;Crato; 130.858 
CE;23;04236;Croatá; 17.492 
CE;23;04251;Cruz; 29.360 
CE;23;04269;Deputado Irapuan Pinheiro; 8.470 
CE;23;04277;Ereré; 6.466 
CE;23;04285;Eusébio; 73.667 
CE;23;04301;Farias Brito; 18.226 
CE;23;04350;Forquilha; 22.848 
CE;23;04400;Fortaleza; 2.596.157 
CE;23;04459;Fortim; 17.308 
CE;23;04509;Frecheirinha; 15.660 
CE;23;04608;General Sampaio; 6.734 
CE;23;04657;Graça; 13.805 
CE;23;04707;Granja; 53.352 
CE;23;04806;Granjeiro; 4.843 
CE;23;04905;Groaíras; 10.889 
CE;23;04954;Guaiúba; 22.283 
CE;23;05001;Guaraciaba do Norte; 42.063 
CE;23;05100;Guaramiranga; 5.676 
CE;23;05209;Hidrolândia; 17.854 
CE;23;05233;Horizonte; 69.999 
CE;23;05266;Ibaretama; 11.927 
CE;23;05308;Ibiapina; 23.966 
CE;23;05332;Ibicuitinga; 11.582 
CE;23;05357;Icapuí; 21.400 
CE;23;05407;Icó; 62.125 
CE;23;05506;Iguatu; 97.733 
CE;23;05605;Independência; 24.047 
CE;23;05654;Ipaporanga; 11.575 
CE;23;05704;Ipaumirim; 12.204 
CE;23;05803;Ipu; 41.083 
CE;23;05902;Ipueiras; 36.751 
CE;23;06009;Iracema; 13.993 
CE;23;06108;Irauçuba; 23.944 
CE;23;06207;Itaiçaba; 7.532 
CE;23;06256;Itaitinga; 60.706 
CE;23;06306;Itapajé; 46.495 
CE;23;06405;Itapipoca; 132.711 
CE;23;06504;Itapiúna; 17.211 
CE;23;06553;Itarema; 42.698 
CE;23;06603;Itatira; 20.444 
CE;23;06702;Jaguaretama; 17.255 
CE;23;06801;Jaguaribara; 10.344 
CE;23;06900;Jaguaribe; 32.945 
CE;23;07007;Jaguaruana; 30.181 
CE;23;07106;Jardim; 27.335 
CE;23;07205;Jati; 7.821 
CE;23;07254;Jijoca de Jericoacoara; 29.472 
CE;23;07304;Juazeiro do Norte; 269.435 
CE;23;07403;Jucás; 22.926 
CE;23;07502;Lavras da Mangabeira; 30.693 
CE;23;07601;Limoeiro do Norte; 59.515 
CE;23;07635;Madalena; 16.127 
CE;23;07650;Maracanaú; 231.121 
CE;23;07700;Maranguape; 93.155 
CE;23;07809;Marco; 25.790 
CE;23;07908;Martinópole; 10.846 
CE;23;08005;Massapê; 37.717 
CE;23;08104;Mauriti; 45.365 
CE;23;08203;Meruoca; 15.164 
CE;23;08302;Milagres; 25.761 
CE;23;08351;Milhã; 14.135 
CE;23;08377;Miraíma; 14.260 
CE;23;08401;Missão Velha; 36.719 
CE;23;08500;Mombaça; 37.707 
CE;23;08609;Monsenhor Tabosa; 17.171 
CE;23;08708;Morada Nova; 60.940 
CE;23;08807;Moraújo; 8.264 
CE;23;08906;Morrinhos; 22.311 
CE;23;09003;Mucambo; 13.670 
CE;23;09102;Mulungu; 9.851 
CE;23;09201;Nova Olinda; 15.437 
CE;23;09300;Nova Russas; 30.518 
CE;23;09409;Novo Oriente; 27.566 
CE;23;09458;Ocara; 24.483 
CE;23;09508;Orós; 19.675 
CE;23;09607;Pacajus; 67.168 
CE;23;09706;Pacatuba; 82.432 
CE;23;09805;Pacoti; 10.467 
CE;23;09904;Pacujá; 6.136 
CE;23;10001;Palhano; 9.335 
CE;23;10100;Palmácia; 10.173 
CE;23;10209;Paracuru; 40.046 
CE;23;10258;Paraipaba; 32.278 
CE;23;10308;Parambu; 31.066 
CE;23;10407;Paramoti; 10.369 
CE;23;10506;Pedra Branca; 37.661 
CE;23;10605;Penaforte; 8.839 
CE;23;10704;Pentecoste; 37.853 
CE;23;10803;Pereiro; 15.279 
CE;23;10852;Pindoretama; 24.329 
CE;23;10902;Piquet Carneiro; 16.926 
CE;23;10951;Pires Ferreira; 10.603 
CE;23;11009;Poranga; 11.742 
CE;23;11108;Porteiras; 17.060 
CE;23;11207;Potengi; 9.637 
CE;23;11231;Potiretama; 5.977 
CE;23;11264;Quiterianópolis; 19.624 
CE;23;11306;Quixadá; 80.701 
CE;23;11355;Quixelô; 15.896 
CE;23;11405;Quixeramobim; 78.502 
CE;23;11504;Quixeré; 20.863 
CE;23;11603;Redenção; 25.813 
CE;23;11702;Reriutaba; 18.603 
CE;23;11801;Russas; 72.609 
CE;23;11900;Saboeiro; 13.755 
CE;23;11959;Salitre; 16.635 
CE;23;12007;Santana do Acaraú; 28.436 
CE;23;12106;Santana do Cariri; 16.981 
CE;23;12205;Santa Quitéria; 40.239 
CE;23;12304;São Benedito; 47.657 
CE;23;12403;São Gonçalo do Amarante; 60.126 
CE;23;12502;São João do Jaguaribe; 5.855 
CE;23;12601;São Luís do Curu; 10.856 
CE;23;12700;Senador Pompeu; 24.256 
CE;23;12809;Senador Sá; 7.262 
CE;23;12908;Sobral; 219.030 
CE;23;13005;Solonópole; 18.083 
CE;23;13104;Tabuleiro do Norte; 30.655 
CE;23;13203;Tamboril; 24.812 
CE;23;13252;Tarrafas; 7.530 
CE;23;13302;Tauá; 56.086 
CE;23;13351;Tejuçuoca; 17.149 
CE;23;13401;Tianguá; 81.656 
CE;23;13500;Trairi; 58.122 
CE;23;13559;Tururu; 15.432 
CE;23;13609;Ubajara; 32.778 
CE;23;13708;Umari; 6.874 
CE;23;13757;Umirim; 17.491 
CE;23;13807;Uruburetama; 20.259 
CE;23;13906;Uruoca; 13.651 
CE;23;13955;Varjota; 18.105 
CE;23;14003;Várzea Alegre; 38.825 
CE;23;14102;Viçosa do Ceará; 59.470 
RN;24;00109;Acari; 10.589 
RN;24;00208;Açu; 56.482 
RN;24;00307;Afonso Bezerra; 10.838 
RN;24;00406;Água Nova; 2.951 
RN;24;00505;Alexandria; 13.211 
RN;24;00604;Almino Afonso; 4.689 
RN;24;00703;Alto do Rodrigues; 12.538 
RN;24;00802;Angicos; 11.641 
RN;24;00901;Antônio Martins; 6.577 
RN;24;01008;Apodi; 36.118 
RN;24;01107;Areia Branca; 24.076 
RN;24;01206;Arês; 13.268 
RN;24;01305;Campo Grande; 10.319 
RN;24;01404;Baía Formosa; 8.825 
RN;24;01453;Baraúna; 26.949 
RN;24;01503;Barcelona; 4.003 
RN;24;01602;Bento Fernandes; 4.796 
RN;24;01651;Bodó; 2.309 
RN;24;01701;Bom Jesus; 9.713 
RN;24;01800;Brejinho; 12.205 
RN;24;01859;Caiçara do Norte; 6.282 
RN;24;01909;Caiçara do Rio do Vento; 3.274 
RN;24;02006;Caicó; 61.160 
RN;24;02105;Campo Redondo; 10.217 
RN;24;02204;Canguaretama; 29.377 
RN;24;02303;Caraúbas; 19.766 
RN;24;02402;Carnaúba dos Dantas; 7.949 
RN;24;02501;Carnaubais; 9.704 
RN;24;02600;Ceará-Mirim; 78.486 
RN;24;02709;Cerro Corá; 11.002 
RN;24;02808;Coronel Ezequiel; 5.092 
RN;24;02907;Coronel João Pessoa; 4.237 
RN;24;03004;Cruzeta; 8.008 
RN;24;03103;Currais Novos; 41.341 
RN;24;03202;Doutor Severiano; 7.049 
RN;24;03251;Parnamirim; 252.950 
RN;24;03301;Encanto; 6.017 
RN;24;03400;Equador; 5.355 
RN;24;03509;Espírito Santo; 10.622 
RN;24;03608;Extremoz; 61.381 
RN;24;03707;Felipe Guerra; 5.970 
RN;24;03756;Fernando Pedroza; 2.937 
RN;24;03806;Florânia; 10.199 
RN;24;03905;Francisco Dantas; 2.700 
RN;24;04002;Frutuoso Gomes; 4.122 
RN;24;04101;Galinhos; 2.105 
RN;24;04200;Goianinha; 27.079 
RN;24;04309;Governador Dix-Sept Rosado; 11.926 
RN;24;04408;Grossos; 9.742 
RN;24;04507;Guamaré; 15.312 
RN;24;04606;Ielmo Marinho; 11.614 
RN;24;04705;Ipanguaçu; 14.164 
RN;24;04804;Ipueira; 2.035 
RN;24;04853;Itajá; 7.298 
RN;24;04903;Itaú; 5.317 
RN;24;05009;Jaçanã; 10.247 
RN;24;05108;Jandaíra; 6.570 
RN;24;05207;Janduís; 4.767 
RN;24;05306;Januário Cicco; 9.054 
RN;24;05405;Japi; 5.123 
RN;24;05504;Jardim de Angicos; 2.436 
RN;24;05603;Jardim de Piranhas; 13.969 
RN;24;05702;Jardim do Seridó; 11.623 
RN;24;05801;João Câmara; 33.191 
RN;24;05900;João Dias; 2.076 
RN;24;06007;José da Penha; 5.799 
RN;24;06106;Jucurutu; 17.779 
RN;24;06155;Jundiá; 3.737 
RN;24;06205;Lagoa d'Anta; 6.680 
RN;24;06304;Lagoa de Pedras; 7.340 
RN;24;06403;Lagoa de Velhos; 2.569 
RN;24;06502;Lagoa Nova; 15.584 
RN;24;06601;Lagoa Salgada; 8.334 
RN;24;06700;Lajes; 9.866 
RN;24;06809;Lajes Pintadas; 4.779 
RN;24;06908;Lucrécia; 3.490 
RN;24;07005;Luís Gomes; 9.083 
RN;24;07104;Macaíba; 81.584 
RN;24;07203;Macau; 27.395 
RN;24;07252;Major Sales; 3.924 
RN;24;07302;Marcelino Vieira; 7.896 
RN;24;07401;Martins; 8.178 
RN;24;07500;Maxaranguape; 10.262 
RN;24;07609;Messias Targino; 4.283 
RN;24;07708;Montanhas; 11.459 
RN;24;07807;Monte Alegre; 22.950 
RN;24;07906;Monte das Gameleiras; 2.277 
RN;24;08003;Mossoró; 264.181 
RN;24;08102;Natal; 751.932 
RN;24;08201;Nísia Floresta; 30.952 
RN;24;08300;Nova Cruz; 34.252 
RN;24;08409;Olho d'Água do Borges; 3.896 
RN;24;08508;Ouro Branco; 4.912 
RN;24;08607;Paraná; 3.934 
RN;24;08706;Paraú; 3.589 
RN;24;08805;Parazinho; 4.796 
RN;24;08904;Parelhas; 21.464 
RN;24;08953;Rio do Fogo; 10.268 
RN;24;09100;Passa e Fica; 10.892 
RN;24;09209;Passagem; 3.119 
RN;24;09308;Patu; 11.001 
RN;24;09332;Santa Maria; 4.843 
RN;24;09407;Pau dos Ferros; 30.403 
RN;24;09506;Pedra Grande; 3.611 
RN;24;09605;Pedra Preta; 2.450 
RN;24;09704;Pedro Avelino; 6.241 
RN;24;09803;Pedro Velho; 13.860 
RN;24;09902;Pendências; 12.273 
RN;24;10009;Pilões; 2.963 
RN;24;10108;Poço Branco; 12.389 
RN;24;10207;Portalegre; 7.601 
RN;24;10256;Porto do Mangue; 5.253 
RN;24;10306;Serra Caiada; 9.964 
RN;24;10405;Pureza; 9.358 
RN;24;10504;Rafael Fernandes; 5.432 
RN;24;10603;Rafael Godeiro; 2.931 
RN;24;10702;Riacho da Cruz; 2.693 
RN;24;10801;Riacho de Santana; 4.134 
RN;24;10900;Riachuelo; 7.389 
RN;24;11007;Rodolfo Fernandes; 4.234 
RN;24;11056;Tibau; 5.389 
RN;24;11106;Ruy Barbosa; 3.203 
RN;24;11205;Santa Cruz; 37.232 
RN;24;11403;Santana do Matos; 12.460 
RN;24;11429;Santana do Seridó; 2.696 
RN;24;11502;Santo Antônio; 22.150 
RN;24;11601;São Bento do Norte; 3.252 
RN;24;11700;São Bento do Trairí; 3.788 
RN;24;11809;São Fernando; 3.480 
RN;24;11908;São Francisco do Oeste; 4.172 
RN;24;12005;São Gonçalo do Amarante; 115.467 
RN;24;12104;São João do Sabugi; 5.956 
RN;24;12203;São José de Mipibu; 47.279 
RN;24;12302;São José do Campestre; 13.691 
RN;24;12401;São José do Seridó; 4.548 
RN;24;12500;São Miguel; 23.494 
RN;24;12559;São Miguel do Gostoso; 10.250 
RN;24;12609;São Paulo do Potengi; 16.586 
RN;24;12708;São Pedro; 5.786 
RN;24;12807;São Rafael; 7.707 
RN;24;12906;São Tomé; 9.720 
RN;24;13003;São Vicente; 6.311 
RN;24;13102;Senador Elói de Souza; 5.964 
RN;24;13201;Senador Georgino Avelino; 4.064 
RN;24;13300;Serra de São Bento; 5.706 
RN;24;13359;Serra do Mel; 13.110 
RN;24;13409;Serra Negra do Norte; 7.593 
RN;24;13508;Serrinha; 6.444 
RN;24;13557;Serrinha dos Pintos; 4.659 
RN;24;13607;Severiano Melo; 5.497 
RN;24;13706;Sítio Novo; 4.662 
RN;24;13805;Taboleiro Grande; 2.333 
RN;24;13904;Taipu; 11.438 
RN;24;14001;Tangará; 13.266 
RN;24;14100;Tenente Ananias; 10.262 
RN;24;14159;Tenente Laurentino Cruz; 5.892 
RN;24;14209;Tibau do Sul; 17.210 
RN;24;14308;Timbaúba dos Batistas; 2.336 
RN;24;14407;Touros; 33.008 
RN;24;14456;Triunfo Potiguar; 3.358 
RN;24;14506;Umarizal; 9.972 
RN;24;14605;Upanema; 13.434 
RN;24;14704;Várzea; 5.232 
RN;24;14753;Venha-Ver; 3.013 
RN;24;14803;Vera Cruz; 10.487 
RN;24;14902;Viçosa; 1.822 
RN;24;15008;Vila Flor; 3.174 
PB;25;00106;Água Branca; 9.308 
PB;25;00205;Aguiar; 5.011 
PB;25;00304;Alagoa Grande; 26.081 
PB;25;00403;Alagoa Nova; 21.009 
PB;25;00502;Alagoinha; 13.698 
PB;25;00536;Alcantil; 5.578 
PB;25;00577;Algodão de Jandaíra; 2.953 
PB;25;00601;Alhandra; 21.632 
PB;25;00700;São João do Rio do Peixe; 17.560 
PB;25;00734;Amparo; 2.166 
PB;25;00775;Aparecida; 7.962 
PB;25;00809;Araçagi; 16.589 
PB;25;00908;Arara; 11.408 
PB;25;01005;Araruna; 17.203 
PB;25;01104;Areia; 22.634 
PB;25;01153;Areia de Baraúnas; 2.005 
PB;25;01203;Areial; 7.139 
PB;25;01302;Aroeiras; 18.702 
PB;25;01351;Assunção; 4.152 
PB;25;01401;Baía da Traição; 9.147 
PB;25;01500;Bananeiras; 23.107 
PB;25;01534;Baraúna; 4.754 
